N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1717.0,TRUE 블룸버그 WTI원유 선물 ETN,8600.0,470.0,-5.18%,0.0
1718.0,삼성 블룸버그 WTI원유 선물 ETN,8590.0,485.0,-5.34%,0.0
1719.0,HANARO KAP초장기국고채,38340.0,220.0,+0.58%,0.0
1720.0,HANARO 글로벌워터MSCI(합성),10725.0,40.0,-0.37%,0.0
1721.0,ARIRANG 고배당저변동50,10705.0,80.0,-0.74%,0.0
1722.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,8550.0,615.0,-6.71%,0.0
1723.0,KOSEF 미국S&P500(H),10680.0,105.0,-0.97%,0.0
1724.0,KBSTAR 미국장기국채선물(H),9455.0,105.0,+1.12%,0.0
1725.0,KB FnGuide 언택트 ETN,8490.0,45.0,+0.53%,0.0
1726.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,8440.0,605.0,-6.69%,0.0
1727.0,SOL 미국TOP5채권혼합40 Solactive,10480.0,65.0,-0.62%,0.0
1728.0,신한 인버스 은 선물 ETN(H),4185.0,80.0,-1.88%,0.0
1729.0,일양약품우,18760.0,30.0,-0.16%,2500.0
1730.0,대신 2X 철광석 선물 ETN(H),8345.0,30.0,+0.36%,0.0
1731.0,ARIRANG 미국S&P500,10400.0,135.0,-1.28%,0.0
1732.0,TREX 200,33280.0,290.0,-0.86%,0.0
1733.0,삼성 코스피 양매도 5% OTM ETN,8310.0,0.0,0.00%,0.0
1734.0,에셋플러스 글로벌영에이지액티브,11525.0,95.0,-0.82%,0.0
1735.0,KODEX 콩선물(H),13825.0,345.0,-2.43%,0.0
1736.0,ACE 중국본토CSI300레버리지(합성),3760.0,30.0,-0.79%,0.0
1737.0,HANARO CAPEX설비투자iSelect,10320.0,75.0,-0.72%,0.0
1738.0,KOSEF 미국방어배당성장나스닥,13750.0,35.0,-0.25%,0.0
1739.0,KBSTAR 미국장기국채선물레버리지(합성 H),7855.0,160.0,+2.08%,0.0
1740.0,삼성 KRX 리츠 TOP10 월배당 ETN,8235.0,20.0,-0.24%,0.0
1741.0,대상홀딩스우,9000.0,130.0,+1.47%,1000.0
1742.0,ARIRANG 국채선물10년,52490.0,230.0,+0.44%,0.0
1743.0,메리츠 천연가스 선물 ETN(H),2725.0,105.0,-3.71%,0.0
1744.0,TIGER 우선주,11675.0,155.0,-1.31%,0.0
1745.0,ACE 글로벌브랜드TOP10블룸버그,11655.0,190.0,-1.60%,0.0
1746.0,대신 2X 알루미늄 선물 ETN(H),8155.0,115.0,-1.39%,0.0
1747.0,KBSTAR KQ고배당,12545.0,55.0,-0.44%,0.0
1748.0,KB 인버스 KOSPI 200 선물 ETN,11610.0,130.0,+1.13%,0.0
1749.0,ACE 미국나스닥100채권혼합액티브,10140.0,55.0,-0.54%,0.0
1750.0,TIGER 금은선물(H),10120.0,165.0,+1.66%,0.0
1751.0,KOSEF 독일DAX,10785.0,150.0,-1.37%,0.0
1752.0,SOL 한국형글로벌반도체액티브,10370.0,100.0,-0.96%,0.0
1753.0,ACE 미국S&P500채권혼합액티브,10110.0,30.0,-0.30%,0.0
1754.0,히어로즈 TDF2050액티브,10745.0,65.0,-0.60%,0.0
1755.0,TIMEFOLIO 미국나스닥100액티브,10880.0,180.0,-1.63%,0.0
1756.0,ARIRANG Apple채권혼합Fn,10680.0,20.0,-0.19%,0.0
1757.0,TIGER 미국S&P500선물인버스(H),3905.0,45.0,+1.17%,0.0
1758.0,덕성우,5740.0,50.0,-0.86%,500.0
1759.0,KB 레버리지 FANG 플러스 ETN(H),15975.0,310.0,-1.90%,0.0
1760.0,KODEX 한중전기차(합성),11395.0,45.0,-0.39%,0.0
1761.0,신한 인버스 다우존스지수 선물 ETN(H),3980.0,35.0,+0.89%,0.0
1762.0,크라운제과우,10270.0,50.0,+0.49%,200.0
1763.0,KB 인버스 2X 금 선물 ETN(H),15830.0,495.0,-3.03%,0.0
1764.0,ACE 삼성그룹동일가중,15810.0,115.0,-0.72%,0.0
1765.0,동원시스템즈우,29900.0,50.0,-0.17%,5000.0
1766.0,ARIRANG 글로벌MSCI(합성 H),15450.0,20.0,-0.13%,0.0
1767.0,TIGER 이머징마켓MSCI레버리지(합성 H),6910.0,155.0,-2.19%,0.0
1768.0,KOSEF 코스피100,24590.0,230.0,-0.93%,0.0
1769.0,VITA 밸류알파액티브,10450.0,0.0,0.00%,0.0
1770.0,KOSEF Fn중소형,20620.0,85.0,-0.41%,0.0
1771.0,KBSTAR 글로벌수소경제Indxx,8690.0,170.0,-1.92%,0.0
1772.0,마이다스 KoreaStock중소형액티브,20800.0,55.0,-0.26%,0.0
1773.0,삼성 알루미늄 선물 ETN,7795.0,0.0,0.00%,0.0
1774.0,메리츠 국채30년 ETN,7780.0,50.0,+0.65%,0.0
1775.0,TIMEFOLIO 미국S&P500액티브,10790.0,105.0,-0.96%,0.0
1776.0,KODEX 모멘텀Plus,11075.0,155.0,-1.38%,0.0
1777.0,HANARO Fn K-메타버스MZ,7740.0,35.0,-0.45%,0.0
1778.0,HANARO 원자력iSelect,10300.0,180.0,-1.72%,0.0
1779.0,메리츠 STAR 50 ETN,7685.0,0.0,0.00%,0.0
1780.0,TRUE 베트남 VN30 선물 ETN(H),7675.0,45.0,-0.58%,0.0
1781.0,ACE 코스피,25535.0,225.0,-0.87%,0.0
1782.0,KBSTAR KRX300미국달러선물혼합,15310.0,285.0,-1.83%,0.0
1783.0,신한 인버스 2X 은 선물 ETN(H),1530.0,35.0,-2.24%,0.0
1784.0,ACE 밸류대형,8470.0,65.0,-0.76%,0.0
1785.0,TIGER 의료기기,15180.0,165.0,-1.08%,0.0
1786.0,삼성 인버스 2X 금 선물 ETN(H),7580.0,240.0,-3.07%,0.0
1787.0,KB 인버스 2X KOSPI 200 선물 ETN,15155.0,240.0,+1.61%,0.0
1788.0,UNICORN R&D 액티브,10825.0,55.0,-0.51%,0.0
1789.0,ARIRANG KS로우사이즈가중TR,15150.0,30.0,-0.20%,0.0
1790.0,TRUE 인버스 2X HSCEI ETN(H),7565.0,300.0,+4.13%,0.0
1791.0,KBSTAR 주식혼합,37765.0,30.0,-0.08%,0.0
1792.0,KBSTAR 유로스탁스50(H),11610.0,55.0,-0.47%,0.0
1793.0,KODEX MSCI밸류,10770.0,0.0,0.00%,0.0
1794.0,마이다스 200커버드콜5%OTM,12520.0,90.0,-0.71%,0.0
1795.0,태영건설우,5760.0,120.0,+2.13%,500.0
1796.0,히어로즈 TDF2040액티브,10700.0,100.0,-0.93%,0.0
1797.0,TIGER KTOP30,8730.0,60.0,-0.68%,0.0
1798.0,ACE 스마트밸류,12365.0,105.0,-0.84%,0.0
1799.0,ACE 중국과창판STAR50,8240.0,0.0,0.00%,0.0
1800.0,히어로즈 TDF2030액티브,10560.0,55.0,-0.52%,0.0
1801.0,QV US 500 ETN(H),10525.0,0.0,0.00%,0.0
1802.0,HANARO Fn K-푸드,9820.0,40.0,+0.41%,0.0
1803.0,HANARO Fn조선해운,9150.0,180.0,-1.93%,0.0
1804.0,ACE 스마트퀄리티,14635.0,90.0,-0.61%,0.0
1805.0,HANARO 미국S&P500,10435.0,15.0,+0.14%,0.0
1806.0,KODEX TSE일본리츠(H),12165.0,0.0,0.00%,0.0
1807.0,SOL 한국형글로벌전기차&2차전지액티브,9850.0,140.0,-1.40%,0.0
1808.0,KOSEF 200선물레버리지,14225.0,265.0,-1.83%,0.0
1809.0,SOL KRX기후변화솔루션,12045.0,335.0,-2.71%,0.0
1810.0,남선알미우,23400.0,1000.0,-4.10%,500.0
1811.0,메리츠 레버리지 미국채10년 ETN(H),7185.0,135.0,+1.91%,0.0
1812.0,ACE 코스닥(합성),11960.0,170.0,-1.40%,0.0
1813.0,KODEX Fn멀티팩터,11960.0,145.0,-1.20%,0.0
1814.0,TIGER 경기방어채권혼합,8970.0,10.0,-0.11%,0.0
1815.0,신한 레버리지 10년 국채선물 ETN,10235.0,0.0,0.00%,0.0
1816.0,KOSEF 차이나내수소비TOP CSI,9545.0,70.0,-0.73%,0.0
1817.0,KBSTAR KRX기후변화솔루션,11910.0,375.0,-3.05%,0.0
1818.0,KODEX TDF2040액티브,10945.0,65.0,-0.59%,0.0
1819.0,KODEX 200 중소형,11750.0,110.0,-0.93%,0.0
1820.0,ACE 스마트로우볼,14085.0,110.0,-0.77%,0.0
1821.0,TIGER MSCI KOREA ESG유니버설,9730.0,45.0,-0.46%,0.0
1822.0,KB 레버리지 구리 선물 ETN(H),13990.0,585.0,-4.01%,0.0
1823.0,신한 인버스 2X 10년 국채선물 ETN,9950.0,0.0,0.00%,0.0
1824.0,마이티 코스피100,24830.0,95.0,-0.38%,0.0
1825.0,KODEX 한중반도체(합성),11570.0,5.0,-0.04%,0.0
1826.0,TIGER 코스피중형주,13850.0,70.0,-0.50%,0.0
1827.0,KBSTAR 국채30년레버리지KAP(합성),19780.0,190.0,+0.97%,0.0
1828.0,ACE 베트남VN30선물블룸버그레버리지(H),8650.0,70.0,-0.80%,0.0
1829.0,코리아써키트2우B,8830.0,20.0,-0.23%,500.0
1830.0,KBSTAR 글로벌농업경제MV,9855.0,115.0,-1.15%,0.0
1831.0,KODEX 미국채울트라30년선물인버스(H),9835.0,155.0,-1.55%,0.0
1832.0,대원전선우,2625.0,0.0,0.00%,500.0
1833.0,대신 S&P WTI원유 선물 ETN,6865.0,400.0,-5.51%,0.0
1834.0,KB 인버스 2X 은 선물 ETN(H),13725.0,415.0,-2.93%,0.0
1835.0,대신 인버스 철광석 선물 ETN(H) B,6815.0,20.0,-0.29%,0.0
1836.0,KBSTAR V&S셀렉트밸류,13605.0,105.0,-0.77%,0.0
1837.0,ACE 스마트모멘텀,13595.0,120.0,-0.87%,0.0
1838.0,KB 인버스 KOSDAQ150 선물 ETN,9670.0,250.0,+2.65%,0.0
1839.0,KBSTAR 200에너지화학,10570.0,195.0,-1.81%,0.0
1840.0,TIGER 200커뮤니케이션서비스,18735.0,80.0,+0.43%,0.0
1841.0,ARIRANG KS퀄리티가중TR,13410.0,55.0,-0.41%,0.0
1842.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),10295.0,115.0,+1.13%,0.0
1843.0,TIGER 코스닥150IT,13935.0,130.0,-0.92%,0.0
1844.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),10285.0,250.0,-2.37%,0.0
1845.0,KODEX MSCI모멘텀,11115.0,0.0,0.00%,0.0
1846.0,WOORI AI ESG액티브,8320.0,90.0,-1.07%,0.0
1847.0,KODEX 밸류Plus,8315.0,70.0,-0.83%,0.0
1848.0,동부건설우,29450.0,200.0,-0.67%,5000.0
1849.0,파워 고배당저변동성,27675.0,275.0,-0.98%,0.0
1850.0,TIGER 모멘텀,23720.0,45.0,-0.19%,0.0
1851.0,KODEX 국채선물10년인버스,52705.0,0.0,0.00%,0.0
1852.0,KBSTAR 차이나항셍테크,5510.0,190.0,-3.33%,0.0
1853.0,현대비앤지스틸우,60000.0,9100.0,+17.88%,5000.0
1854.0,HANARO KRX기후변화솔루션,11975.0,330.0,-2.68%,0.0
1855.0,KOSEF 코스닥150선물레버리지,4840.0,305.0,-5.93%,0.0
1856.0,신한 인버스 2X S&P500 선물 ETN,3285.0,55.0,+1.70%,0.0
1857.0,KB KOSDAQ 150 선물 ETN,9360.0,130.0,-1.37%,0.0
1858.0,HANARO 글로벌신재생에너지MSCI(합성),9335.0,125.0,-1.32%,0.0
1859.0,ARIRANG KS밸류가중TR,14520.0,125.0,-0.85%,0.0
1860.0,KODEX 경기소비재,9275.0,120.0,-1.28%,0.0
1861.0,한양증권우,12350.0,10.0,+0.08%,5000.0
1862.0,HANARO Fn친환경에너지,9260.0,195.0,-2.06%,0.0
1863.0,ARIRANG 코스피,25865.0,190.0,-0.73%,0.0
1864.0,KB 레버리지 KRX 리츠 TOP 10 ETN,6465.0,80.0,-1.22%,0.0
1865.0,대신 천연가스 선물 ETN(H),6440.0,285.0,-4.24%,0.0
1866.0,KBSTAR 수출주,10715.0,105.0,-0.97%,0.0
1867.0,HANARO 농업융복합산업,11675.0,30.0,-0.26%,0.0
1868.0,성문전자우,10690.0,2260.0,+26.81%,500.0
1869.0,KBSTAR 차이나H선물인버스(H),12825.0,360.0,+2.89%,0.0
1870.0,ACE 미국스팩&IPO INDXX,5330.0,95.0,-1.75%,0.0
1871.0,KBSTAR 5대그룹주,6395.0,60.0,-0.93%,0.0
1872.0,노루페인트우,13790.0,380.0,+2.83%,500.0
1873.0,ACE Fn성장소비주도주,6370.0,35.0,-0.55%,0.0
1874.0,크라운해태홀딩스우,10560.0,10.0,-0.09%,500.0
1875.0,KODEX 국채선물3년인버스,52510.0,0.0,0.00%,0.0
1876.0,깨끗한나라우,17210.0,260.0,-1.49%,1000.0
1877.0,삼성 HSCEI ETN(H),6260.0,0.0,0.00%,0.0
1878.0,ARIRANG 심천차이넥스트(합성),10370.0,65.0,-0.62%,0.0
1879.0,ACE 일본TOPIX인버스(합성 H),3645.0,5.0,+0.14%,0.0
1880.0,TIGER 차이나항셍25,13715.0,240.0,-1.72%,0.0
1881.0,ACE 스마트하이베타,12335.0,100.0,-0.80%,0.0
1882.0,금강공업우,10420.0,10.0,+0.10%,1000.0
1883.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9420.0,20.0,+0.21%,0.0
1884.0,HANARO 고배당,11060.0,90.0,-0.81%,0.0
1885.0,SOL KEDI메가테크액티브,12165.0,155.0,-1.26%,0.0
1886.0,TIGER 200 산업재,6320.0,100.0,-1.56%,0.0
1887.0,하이트진로홀딩스우,12870.0,10.0,-0.08%,5000.0
1888.0,HANARO KRX300,15065.0,155.0,-1.02%,0.0
1889.0,SK네트웍스우,53000.0,1000.0,-1.85%,2500.0
1890.0,ARIRANG 신흥국MSCI인버스(합성 H),11580.0,0.0,0.00%,0.0
1891.0,HANARO Fn5G산업,10870.0,15.0,-0.14%,0.0
1892.0,ARIRANG KS로우볼가중TR,11930.0,80.0,-0.67%,0.0
1893.0,금호건설우,20400.0,150.0,-0.73%,5000.0
1894.0,KBSTAR 200고배당커버드콜ATM,7445.0,50.0,-0.67%,0.0
1895.0,히어로즈 글로벌리츠이지스액티브,9120.0,20.0,-0.22%,0.0
1896.0,ARIRANG KS모멘텀가중TR,13170.0,105.0,-0.79%,0.0
1897.0,ARIRANG K-유니콘투자기업액티브,9845.0,30.0,-0.30%,0.0
1898.0,KB KOSPI 200 선물 ETN,8430.0,15.0,-0.18%,0.0
1899.0,TIGER 200커버드콜5%OTM,11780.0,115.0,-0.97%,0.0
1900.0,TIGER 로우볼,10795.0,75.0,-0.69%,0.0
1901.0,WOORI 200,33095.0,245.0,-0.73%,0.0
1902.0,계양전기우,4875.0,20.0,-0.41%,500.0
1903.0,KOSEF SK그룹대표주,10330.0,50.0,-0.48%,0.0
1904.0,MASTER 테크미디어텔레콤액티브,8100.0,0.0,0.00%,0.0
1905.0,ARIRANG 단기채권액티브,108635.0,0.0,0.00%,0.0
1906.0,TIGER 200에너지화학레버리지,11280.0,375.0,-3.22%,0.0
1907.0,KODEX K-이노베이션액티브,10190.0,75.0,-0.73%,0.0
1908.0,ARIRANG 코스피중형주,10190.0,70.0,-0.68%,0.0
1909.0,KODEX 차이나메타버스액티브,9335.0,65.0,-0.69%,0.0
1910.0,TIGER 코스피대형주,12415.0,105.0,-0.84%,0.0
1911.0,KBSTAR 헬스케어,11110.0,190.0,-1.68%,0.0
1912.0,SOL 한국형글로벌플랫폼&메타버스액티브,9920.0,165.0,-1.64%,0.0
1913.0,TIGER 200 경기소비재,15355.0,100.0,-0.65%,0.0
1914.0,ACE 필리핀MSCI(합성),13750.0,145.0,-1.04%,0.0
1915.0,HANARO 글로벌백신치료제MSCI,10870.0,70.0,-0.64%,0.0
1916.0,KBSTAR 중소형고배당,10840.0,30.0,-0.28%,0.0
1917.0,ACE 국채선물10년인버스,107445.0,0.0,0.00%,0.0
1918.0,TIGER 라틴35,3820.0,5.0,-0.13%,0.0
1919.0,노루홀딩스우,21900.0,150.0,+0.69%,500.0
1920.0,ARIRANG 스마트베타Quality채권혼합,10655.0,15.0,+0.14%,0.0
1921.0,HK 베스트일레븐액티브,7590.0,0.0,0.00%,0.0
1922.0,미래에셋 S&P 2X 천연가스 선물 ETN(H),1180.0,105.0,-8.17%,0.0
1923.0,ACE 국채선물3년인버스,105500.0,0.0,0.00%,0.0
1924.0,WOORI 미국S&P우주항공&디펜스,10455.0,55.0,+0.53%,0.0
1925.0,ARIRANG 코스닥150,12995.0,350.0,-2.62%,0.0
1926.0,KBSTAR TDF2050액티브,10395.0,80.0,-0.76%,0.0
1927.0,HK S&P코리아로우볼,11550.0,5.0,-0.04%,0.0
1928.0,ARIRANG 중형주저변동50,10385.0,95.0,-0.91%,0.0
1929.0,KBSTAR TDF2040액티브,10365.0,80.0,-0.77%,0.0
1930.0,KBSTAR TDF2030액티브,10350.0,50.0,-0.48%,0.0
1931.0,삼성 항셍테크 ETN(H),5145.0,170.0,-3.20%,0.0
1932.0,미래에셋 인버스 전기전자 Core5 ETN,2570.0,10.0,+0.39%,0.0
1933.0,TRUE 인버스 나스닥 100 ETN,5125.0,35.0,+0.69%,0.0
1934.0,ACE 주주환원가치주액티브,10245.0,15.0,+0.15%,0.0
1935.0,WOORI 미국S&P500,10200.0,140.0,-1.35%,0.0
1936.0,KBSTAR 200IT,13415.0,35.0,-0.26%,0.0
1937.0,서울식품우,2290.0,20.0,+0.88%,100.0
1938.0,KBSTAR 우량업종,10085.0,25.0,-0.25%,0.0
1939.0,KOSEF 미국ETF산업STOXX,9970.0,180.0,-1.77%,0.0
1940.0,ACE Fn5G플러스,7035.0,0.0,0.00%,0.0
1941.0,HANARO 200선물인버스,10830.0,95.0,+0.88%,0.0
1942.0,CJ씨푸드1우,24250.0,0.0,0.00%,500.0
1943.0,KODEX MSCI퀄리티,8045.0,0.0,0.00%,0.0
1944.0,TIGER 증권,3710.0,5.0,-0.13%,0.0
1945.0,ARIRANG 주도업종,8740.0,90.0,-1.02%,0.0
1946.0,KBSTAR 코스닥150선물인버스,4355.0,115.0,+2.71%,0.0
1947.0,ARIRANG 200동일가중,9465.0,65.0,-0.68%,0.0
1948.0,KBSTAR 미국장기국채선물인버스(H),9460.0,105.0,-1.10%,0.0
1949.0,신한 인버스 2X 금 선물 ETN,4730.0,165.0,-3.37%,0.0
1950.0,KBSTAR 200철강소재,8690.0,170.0,-1.92%,0.0
1.0,삼성전자,65400.0,300.0,-0.46%,100.0,3022314.0,4484245.0,433766.0
2.0,LG에너지솔루션,567000.0,24000.0,-4.06%,500.0,255986.0,382994.0,12137.0
3.0,SK하이닉스,89800.0,400.0,-0.44%,5000.0,446216.0,1038715.0,68094.0
4.0,삼성바이오로직스,775000.0,8000.0,+1.04%,2500.0,30013.0,165821.0,9836.0
5.0,LG화학,726000.0,20000.0,-2.68%,5000.0,518649.0,679738.0,29957.0
6.0,삼성SDI,684000.0,16000.0,-2.29%,5000.0,201241.0,302575.0,18080.0
7.0,삼성전자우,55300.0,400.0,-0.72%,100.0,,,
8.0,현대차,201000.0,500.0,-0.25%,5000.0,1425275.0,2557425.0,98198.0
9.0,기아,86500.0,400.0,-0.46%,5000.0,865590.0,737110.0,72331.0
10.0,POSCO홀딩스,380000.0,2000.0,-0.52%,5000.0,847502.0,984068.0,48501.0
11.0,NAVER,192600.0,600.0,-0.31%,100.0,82201.0,338990.0,13047.0
12.0,포스코퓨처엠,345000.0,7500.0,-2.13%,500.0,33019.0,46375.0,1659.0
13.0,카카오,58300.0,200.0,-0.34%,100.0,71068.0,229635.0,5803.0
14.0,셀트리온,159000.0,1400.0,-0.87%,1000.0,22840.0,58917.0,6472.0
15.0,현대모비스,221000.0,2000.0,-0.90%,5000.0,519063.0,554067.0,20265.0
16.0,삼성물산,109700.0,0.0,0.00%,100.0,431617.0,589815.0,25285.0
17.0,KB금융,48300.0,1200.0,-2.42%,5000.0,888959.0,7011708.0,56389.0
18.0,LG전자,109300.0,200.0,-0.18%,5000.0,834673.0,551561.0,35510.0
19.0,신한지주,34850.0,600.0,-1.69%,5000.0,354133.0,6758843.0,58881.0
20.0,SK이노베이션,175800.0,4100.0,-2.28%,5000.0,780569.0,672189.0,39173.0
21.0,LG,88600.0,0.0,0.00%,5000.0,71860.0,296337.0,19414.0
22.0,삼성생명,67200.0,0.0,0.00%,500.0,403310.0,3161659.0,13866.0
23.0,하나금융지주,41550.0,850.0,-2.00%,5000.0,708438.0,5688732.0,46903.0
24.0,하이브,294500.0,10000.0,+3.51%,500.0,17762.0,48704.0,2369.0
25.0,한국전력,18830.0,230.0,-1.21%,5000.0,712579.0,2348050.0,-326552.0
26.0,SK,163900.0,1500.0,-0.91%,200.0,1345516.0,1945059.0,80047.0
27.0,KT&G,86200.0,1100.0,+1.29%,5000.0,58514.0,123017.0,12676.0
28.0,카카오뱅크,24100.0,1550.0,+6.87%,5000.0,16058.0,395161.0,3532.0
29.0,삼성화재,227000.0,500.0,-0.22%,500.0,257844.0,882243.0,16061.0
30.0,삼성전기,143300.0,500.0,+0.35%,5000.0,94246.0,109972.0,11828.0
31.0,SK텔레콤,47900.0,250.0,-0.52%,100.0,173050.0,313083.0,16121.0
32.0,고려아연,512000.0,9000.0,-1.73%,5000.0,112194.0,120979.0,9192.0
33.0,두산에너빌리티,15570.0,560.0,-3.47%,5000.0,154211.0,230498.0,11061.0
34.0,HMM,19990.0,110.0,-0.55%,5000.0,185828.0,259735.0,99516.0
35.0,HD현대중공업,109300.0,1400.0,-1.26%,5000.0,90455.0,162894.0,-2892.0
36.0,메리츠금융지주,45800.0,650.0,+1.44%,500.0,703656.0,927572.0,22009.0
37.0,크래프톤,192900.0,700.0,-0.36%,100.0,18540.0,60303.0,7516.0
38.0,LG생활건강,586000.0,32000.0,-5.18%,5000.0,71858.0,73029.0,7111.0
39.0,삼성에스디에스,118100.0,1200.0,-1.01%,500.0,172347.0,119524.0,9161.0
40.0,엔씨소프트,392500.0,4500.0,+1.16%,500.0,25718.0,44376.0,5590.0
41.0,대한항공,22950.0,150.0,-0.65%,5000.0,140961.0,289977.0,28306.0
42.0,우리금융지주,11560.0,160.0,-1.37%,5000.0,423727.0,4804744.0,44305.0
43.0,S-Oil,72600.0,1500.0,-2.02%,2500.0,424460.0,196131.0,34052.0
44.0,KT,30450.0,200.0,-0.65%,5000.0,256500.0,409807.0,16901.0
45.0,기업은행,9900.0,150.0,-1.49%,5000.0,275361.0,4319797.0,37748.0
46.0,한화솔루션,45500.0,1600.0,-3.40%,5000.0,136539.0,238317.0,9662.0
47.0,카카오페이,56900.0,1300.0,+2.34%,500.0,5217.0,33315.0,-455.0
48.0,롯데케미칼,170400.0,1400.0,-0.81%,5000.0,222761.0,267846.0,-7626.0
49.0,아모레퍼시픽,115500.0,7900.0,-6.40%,500.0,41349.0,58018.0,2142.0
50.0,현대글로비스,166900.0,400.0,+0.24%,500.0,269819.0,138778.0,17985.0
51.0,LG이노텍,264000.0,0.0,0.00%,5000.0,195894.0,97936.0,12718.0
52.0,SK아이이테크놀로지,83500.0,4800.0,+6.10%,1000.0,5858.0,34973.0,-523.0
53.0,HD한국조선해양,83800.0,0.0,0.00%,5000.0,173020.0,298835.0,-3556.0
54.0,SK스퀘어,41750.0,400.0,+0.97%,100.0,45107.0,221606.0,1628.0
55.0,DB손해보험,81400.0,100.0,-0.12%,500.0,228608.0,644966.0,13331.0
56.0,오리온,145200.0,200.0,+0.14%,500.0,28732.0,33717.0,4667.0
57.0,KODEX 200,32685.0,295.0,-0.89%,0.0,,,
58.0,넷마블,66200.0,100.0,+0.15%,100.0,26734.0,89356.0,-1087.0
59.0,삼성엔지니어링,28650.0,500.0,-1.72%,5000.0,100543.0,78487.0,7029.0
60.0,F&F,146400.0,1100.0,+0.76%,100.0,18089.0,15702.0,5249.0
61.0,SK바이오사이언스,71400.0,400.0,+0.56%,500.0,4567.0,21419.0,1150.0
62.0,코스모신소재,177700.0,6800.0,-3.69%,1000.0,4856.0,4513.0,325.0
63.0,한화에어로스페이스,106900.0,700.0,-0.65%,5000.0,65396.0,151573.0,3772.0
64.0,SK바이오팜,68300.0,700.0,-1.01%,500.0,2462.0,6642.0,-1311.0
65.0,LG디스플레이,14760.0,250.0,-1.67%,5000.0,261518.0,356860.0,-20850.0
66.0,한국항공우주,54000.0,600.0,-1.10%,5000.0,27869.0,77724.0,1416.0
67.0,두산밥캣,51400.0,500.0,+0.98%,500.0,86219.0,92484.0,10716.0
68.0,맥쿼리인프라,12450.0,40.0,+0.32%,0.0,,,
69.0,한온시스템,9210.0,110.0,-1.18%,100.0,86277.0,90988.0,2566.0
70.0,포스코인터내셔널,27900.0,250.0,-0.89%,5000.0,379896.0,125163.0,9025.0
71.0,TIGER CD금리투자KIS(합성),52310.0,25.0,+0.05%,0.0,,,
72.0,LG유플러스,11070.0,200.0,-1.77%,5000.0,139060.0,197748.0,10813.0
73.0,현대제철,36050.0,1200.0,-3.22%,5000.0,273406.0,368010.0,16165.0
74.0,삼성중공업,5380.0,150.0,-2.71%,1000.0,59447.0,144917.0,-8544.0
75.0,CJ제일제당,313000.0,3000.0,+0.97%,5000.0,300795.0,300132.0,16647.0
76.0,HD현대,59300.0,500.0,-0.84%,1000.0,608497.0,655709.0,33870.0
77.0,현대건설,40300.0,350.0,-0.86%,5000.0,212391.0,209117.0,5749.0
78.0,유한양행,57500.0,0.0,0.00%,1000.0,17758.0,24727.0,360.0
79.0,한국타이어앤테크놀로지,34600.0,250.0,-0.72%,500.0,83942.0,125814.0,7058.0
80.0,미래에셋증권,6810.0,40.0,-0.58%,5000.0,191608.0,1062133.0,8356.0
81.0,강원랜드,19030.0,190.0,-0.99%,500.0,12707.0,41678.0,2176.0
82.0,현대차2우B,111400.0,200.0,-0.18%,5000.0,,,
83.0,금호석유,135900.0,5600.0,-3.96%,5000.0,79756.0,77193.0,11477.0
84.0,한미약품,316500.0,2500.0,-0.78%,2500.0,13315.0,19246.0,1581.0
85.0,현대로템,34650.0,700.0,+2.06%,5000.0,31633.0,48239.0,1475.0
86.0,SKC,97800.0,1800.0,-1.81%,5000.0,31389.0,63931.0,2203.0
87.0,GS,39300.0,750.0,-1.87%,5000.0,287770.0,339222.0,50051.0
88.0,코웨이,49100.0,800.0,-1.60%,500.0,38561.0,43651.0,6774.0
89.0,금양,62300.0,3100.0,-4.74%,500.0,2131.0,2828.0,132.0
90.0,KODEX KOFR금리액티브(합성),102860.0,10.0,+0.01%,0.0,,,
91.0,삼성카드,29750.0,200.0,-0.67%,5000.0,37946.0,296232.0,8489.0
92.0,호텔신라,85800.0,1500.0,-1.72%,5000.0,49220.0,29385.0,783.0
93.0,현대해상,37000.0,200.0,-0.54%,500.0,203844.0,522276.0,8080.0
94.0,현대오토에버,119700.0,4800.0,-3.86%,500.0,27545.0,26194.0,1424.0
95.0,BGF리테일,188800.0,3200.0,-1.67%,1000.0,76158.0,29462.0,2524.0
96.0,씨에스윈드,72800.0,1500.0,-2.02%,500.0,13749.0,17795.0,421.0
97.0,NH투자증권,9230.0,50.0,-0.54%,5000.0,115357.0,534283.0,5214.0
98.0,한국금융지주,54400.0,600.0,-1.09%,5000.0,250281.0,863086.0,5458.0
99.0,쌍용C&E,6010.0,130.0,+2.21%,100.0,19650.0,38743.0,2209.0
100.0,삼성증권,33900.0,350.0,-1.02%,5000.0,134869.0,538483.0,5781.0
101.0,LS,91700.0,800.0,-0.86%,5000.0,174913.0,168140.0,6709.0
102.0,롯데지주,28050.0,200.0,-0.71%,200.0,141119.0,221754.0,4898.0
103.0,LG화학우,379000.0,11000.0,-2.82%,5000.0,,,
104.0,OCI,119800.0,0.0,0.00%,5000.0,46713.0,67455.0,9767.0
